HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 06:34:52 CEST,203.812165,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:53 CEST,205.064114,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:53 CEST,205.064114,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:54 CEST,206.312170,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:54 CEST,207.562156,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:55 CEST,208.812144,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:56 CEST,210.064590,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:56 CEST,210.064590,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:56 CEST,211.312147,16.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:57 CEST,212.562093,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:57 CEST,213.812128,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:58 CEST,215.064677,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:58 CEST,215.064677,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:59 CEST,216.312120,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:59 CEST,217.562140,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:00 CEST,218.811241,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:01 CEST,220.064468,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:01 CEST,220.064468,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:01 CEST,221.312142,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:02 CEST,222.562126,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:02 CEST,223.812166,17.500000,17.500000,15.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:03 CEST,225.064991,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:03 CEST,225.064991,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:04 CEST,226.312168,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:04 CEST,227.562125,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:05 CEST,228.812191,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:06 CEST,230.064885,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:06 CEST,230.064885,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:06 CEST,231.311673,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:07 CEST,232.561643,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:07 CEST,233.812700,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:08 CEST,235.066527,17.500000,17.500000,15.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:08 CEST,235.066527,17.500000,17.500000,15.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:09 CEST,236.312143,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:09 CEST,237.562168,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:10 CEST,238.812121,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:11 CEST,240.064770,17.500000,17.500000,15.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:11 CEST,240.064770,17.500000,17.500000,15.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:11 CEST,241.312171,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:12 CEST,242.562097,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:12 CEST,243.812182,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:35:13 CEST,245.064179,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:13 CEST,245.064179,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:14 CEST,246.312155,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:35:14 CEST,247.562131,17.500000,17.500000,16.500000,15.500000,16.500000
