HTL state,Time GPS,Mission time,MGT-X raw,MGT-Y raw,MGT-Z raw,MGT-X mgauss,MGT-Y mgauss,MGT-Z mgauss,ACC-X raw,ACC-Y raw,ACC-Z raw,ACC-X mg,ACC-Y mg,ACC-Z mg,GYRO-X raw,GYRO-Y raw,GYRO-Z raw,GYRO-X mdps,GYRO-Y mdps,GYRO-Z mdps,Temp raw,Temp Celsius
A1,Thu 1970-01-01 01:00:00 CET,947.018,-2624,1485,234,-367.360016,207.899994,32.759998,-20,-77,1346,-14.639999,-56.363998,985.271973,110,-57,42,7700.000000,-3990.000000,2940.000000,235,39.343262
A1,Thu 1970-01-01 01:00:00 CET,948.017,-2640,1499,200,-369.600006,209.860001,28.000000,-21,-34,1336,-15.372000,-24.888000,977.951965,116,-50,42,8120.000000,-3500.000000,2940.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,949.017,-2631,1509,166,-368.339996,211.259995,23.240000,-19,-63,1353,-13.908000,-46.116001,990.395996,108,-58,39,7560.000000,-4060.000000,2730.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,950.017,-2643,1437,110,-370.019989,201.180008,15.400000,-21,-41,1321,-15.372000,-30.011999,966.971985,113,-53,43,7910.000000,-3710.000000,3010.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,951.018,-2649,1521,184,-370.860016,212.940002,25.760000,-17,-57,1348,-12.444000,-41.723999,986.735962,109,-60,40,7630.000000,-4200.000000,2800.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,952.018,-2621,1483,198,-366.940002,207.619995,27.719999,-18,-46,1334,-13.176000,-33.672001,976.487976,113,-51,39,7910.000000,-3570.000000,2730.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,953.018,-2613,1445,219,-365.820007,202.300003,30.660000,-14,-43,1353,-10.248000,-31.476000,990.395996,113,-61,42,7910.000000,-4270.000000,2940.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,954.018,-2630,1436,260,-368.200012,201.039993,36.400002,-26,-60,1329,-19.032000,-43.919998,972.828003,112,-51,43,7840.000000,-3570.000000,3010.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,955.019,-2645,1488,276,-370.299988,208.320007,38.639999,-13,-33,1355,-9.516000,-24.156000,991.859985,113,-61,44,7910.000000,-4270.000000,3080.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,956.018,-2650,1425,177,-371.000000,199.500000,24.780001,-19,-68,1335,-13.908000,-49.776001,977.219971,108,-50,42,7560.000000,-3500.000000,2940.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,957.018,-2654,1449,231,-371.559998,202.860001,32.340000,-11,-34,1333,-8.052000,-24.888000,975.755981,120,-60,41,8400.000000,-4200.000000,2870.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,958.019,-2685,1474,219,-375.899994,206.360001,30.660000,-29,-75,1340,-21.228001,-54.899998,980.880005,111,-64,43,7770.000000,-4480.000000,3010.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,959.018,-2661,1426,284,-372.540009,199.639999,39.759998,-12,-29,1343,-8.784000,-21.228001,983.075989,123,-58,42,8610.000000,-4060.000000,2940.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,960.017,-2705,1461,239,-378.700012,204.539993,33.459999,-25,-87,1340,-18.299999,-63.683998,980.880005,115,-55,41,8050.000000,-3850.000000,2870.000000,237,39.465332
A1,Thu 1970-01-01 01:00:00 CET,961.015,-2608,1471,241,-365.119995,205.940002,33.740002,-13,-35,1334,-9.516000,-25.619999,976.487976,115,-53,44,8050.000000,-3710.000000,3080.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,962.016,-2648,1458,219,-370.720001,204.119995,30.660000,-22,-89,1347,-16.104000,-65.148003,986.003967,110,-57,41,7700.000000,-3990.000000,2870.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,963.017,-2630,1469,245,-368.200012,205.660004,34.299999,-11,-45,1342,-8.052000,-32.939999,982.343994,107,-52,42,7490.000000,-3640.000000,2940.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,964.019,-2654,1497,259,-371.559998,209.580002,36.259998,-30,-84,1339,-21.959999,-61.487999,980.148010,114,-61,41,7980.000000,-4270.000000,2870.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,965.017,-2676,1435,233,-374.640015,200.899994,32.619999,-14,-55,1342,-10.248000,-40.259998,982.343994,105,-56,45,7350.000000,-3920.000000,3150.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,966.016,-2712,1458,198,-379.679993,204.119995,27.719999,-20,-35,1335,-14.639999,-25.619999,977.219971,121,-61,39,8470.000000,-4270.000000,2730.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,967.017,-2626,1471,285,-367.640015,205.940002,39.900002,-15,-63,1346,-10.980000,-46.116001,985.271973,112,-58,37,7840.000000,-4060.000000,2590.000000,236,39.404297
A1,Thu 1970-01-01 01:00:00 CET,968.017,-2631,1493,283,-368.339996,209.020004,39.619999,-16,-34,1324,-11.712000,-24.888000,969.167969,121,-60,41,8470.000000,-4200.000000,2870.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,969.017,-2659,1438,236,-372.260010,201.320007,33.040001,-14,-75,1356,-10.248000,-54.899998,992.591980,108,-55,41,7560.000000,-3850.000000,2870.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,970.018,-2641,1461,222,-369.739990,204.539993,31.080000,-13,-27,1339,-9.516000,-19.764000,980.148010,125,-57,38,8750.000000,-3990.000000,2660.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,971.017,-2631,1458,150,-368.339996,204.119995,21.000000,-21,-85,1348,-15.372000,-62.220001,986.735962,110,-56,38,7700.000000,-3920.000000,2660.000000,236,39.404297
A1,Thu 1970-01-01 01:00:00 CET,972.017,-2671,1498,287,-373.940002,209.720001,40.180000,-15,-35,1322,-10.980000,-25.619999,967.703979,122,-54,37,8540.000000,-3780.000000,2590.000000,237,39.465332
A1,Thu 1970-01-01 01:00:00 CET,973.019,-2634,1488,285,-368.760010,208.320007,39.900002,-17,-79,1356,-12.444000,-57.827999,992.591980,109,-55,47,7630.000000,-3850.000000,3290.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,974.017,-2620,1511,179,-366.799988,211.539993,25.059999,-19,-43,1320,-13.908000,-31.476000,966.239990,117,-53,41,8190.000000,-3710.000000,2870.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,975.017,-2694,1468,146,-377.160004,205.520004,20.440001,-23,-84,1356,-16.836000,-61.487999,992.591980,113,-61,42,7910.000000,-4270.000000,2940.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,976.017,-2658,1447,291,-372.119995,202.580002,40.740002,-18,-48,1328,-13.176000,-35.136002,972.096008,118,-50,41,8260.000000,-3500.000000,2870.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,977.016,-2546,1489,218,-356.440002,208.460007,30.520000,-25,-78,1352,-18.299999,-57.096001,989.664001,117,-63,40,8190.000000,-4410.000000,2800.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,978.018,-2585,1412,248,-361.899994,197.680008,34.720001,-21,-55,1324,-15.372000,-40.259998,969.167969,109,-50,40,7630.000000,-3500.000000,2800.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,979.018,-2654,1436,264,-371.559998,201.039993,36.959999,-27,-74,1358,-19.764000,-54.167999,994.055969,117,-61,41,8190.000000,-4270.000000,2870.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,980.016,-2634,1449,373,-368.760010,202.860001,52.220001,-15,-68,1326,-10.980000,-49.776001,970.632019,105,-57,40,7350.000000,-3990.000000,2800.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,981.018,-2599,1486,274,-363.860016,208.039993,38.360001,-22,-58,1358,-16.104000,-42.456001,994.055969,119,-59,41,8330.000000,-4130.000000,2870.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,982.02,-2676,1511,270,-374.640015,211.539993,37.799999,-17,-69,1338,-12.444000,-50.507999,979.416016,115,-53,35,8050.000000,-3710.000000,2450.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,983.018,-2632,1504,294,-368.480011,210.559998,41.160000,-26,-55,1344,-19.032000,-40.259998,983.807983,120,-57,39,8400.000000,-3990.000000,2730.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,984.018,-2685,1449,294,-375.899994,202.860001,41.160000,-17,-74,1345,-12.444000,-54.167999,984.539978,105,-56,44,7350.000000,-3920.000000,3080.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,985.018,-2658,1482,218,-372.119995,207.479996,30.520000,-33,-54,1343,-24.156000,-39.528000,983.075989,123,-53,39,8610.000000,-3710.000000,2730.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,986.016,-2628,1441,183,-367.920013,201.740005,25.620001,-16,-80,1353,-11.712000,-58.559998,990.395996,108,-58,38,7560.000000,-4060.000000,2660.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,987.016,-2668,1401,191,-373.519989,196.139999,26.740000,-17,-26,1330,-12.444000,-19.032000,973.559998,117,-60,39,8190.000000,-4200.000000,2730.000000,237,39.465332
A1,Thu 1970-01-01 01:00:00 CET,988.018,-2638,1468,181,-369.320007,205.520004,25.340000,-20,-86,1345,-14.639999,-62.952000,984.539978,107,-56,42,7490.000000,-3920.000000,2940.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,989.018,-2639,1430,183,-369.459991,200.199997,25.620001,-20,-41,1342,-14.639999,-30.011999,982.343994,115,-54,41,8050.000000,-3780.000000,2870.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,990.019,-2621,1428,184,-366.940002,199.919998,25.760000,-19,-80,1352,-13.908000,-58.559998,989.664001,115,-56,42,8050.000000,-3920.000000,2940.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,991.019,-2666,1435,229,-373.239990,200.899994,32.060001,-18,-37,1339,-13.176000,-27.084000,980.148010,116,-58,39,8120.000000,-4060.000000,2730.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,992.018,-2613,1430,157,-365.820007,200.199997,21.980000,-29,-85,1354,-21.228001,-62.220001,991.127991,113,-58,40,7910.000000,-4060.000000,2800.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,993.018,-2650,1441,222,-371.000000,201.740005,31.080000,-13,-43,1330,-9.516000,-31.476000,973.559998,119,-52,40,8330.000000,-3640.000000,2800.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,994.018,-2646,1454,148,-370.440002,203.559998,20.719999,-28,-86,1353,-20.496000,-62.952000,990.395996,112,-56,43,7840.000000,-3920.000000,3010.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,995.018,-2678,1440,173,-374.920013,201.600006,24.219999,-14,-34,1328,-10.248000,-24.888000,972.096008,121,-55,43,8470.000000,-3850.000000,3010.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,996.018,-2633,1455,202,-368.619995,203.699997,28.280001,-31,-84,1350,-22.691999,-61.487999,988.200012,115,-57,40,8050.000000,-3990.000000,2800.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,997.018,-2691,1501,212,-376.739990,210.139999,29.680000,-14,-43,1330,-10.248000,-31.476000,973.559998,117,-57,45,8190.000000,-3990.000000,3150.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,998.018,-2645,1421,152,-370.299988,198.940002,21.280001,-28,-82,1341,-20.496000,-60.023998,981.612000,115,-53,39,8050.000000,-3710.000000,2730.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,999.017,-2684,1465,178,-375.760010,205.100006,24.920000,-13,-47,1339,-9.516000,-34.403999,980.148010,119,-57,41,8330.000000,-3990.000000,2870.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1000.02,-2658,1466,134,-372.119995,205.240005,18.760000,-31,-78,1348,-22.691999,-57.096001,986.735962,120,-57,37,8400.000000,-3990.000000,2590.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1001.02,-2658,1442,141,-372.119995,201.880005,19.740000,-15,-51,1337,-10.980000,-37.332001,978.684021,111,-52,42,7770.000000,-3640.000000,2940.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1002.02,-2658,1434,222,-372.119995,200.759995,31.080000,-28,-70,1348,-20.496000,-51.239998,986.735962,121,-59,39,8470.000000,-4130.000000,2730.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1003.02,-2662,1453,220,-372.679993,203.419998,30.799999,-18,-62,1335,-13.176000,-45.383999,977.219971,117,-56,40,8190.000000,-3920.000000,2800.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1004.02,-2647,1455,201,-370.579987,203.699997,28.139999,-33,-61,1346,-24.156000,-44.652000,985.271973,117,-53,40,8190.000000,-3710.000000,2800.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1005.02,-2704,1459,201,-378.559998,204.259995,28.139999,-14,-65,1347,-10.248000,-47.579998,986.003967,104,-59,38,7280.000000,-4130.000000,2660.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,1006.02,-2681,1458,248,-375.339996,204.119995,34.720001,-27,-58,1339,-19.764000,-42.456001,980.148010,116,-57,41,8120.000000,-3990.000000,2870.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1007.02,-2671,1484,162,-373.940002,207.759995,22.680000,-15,-72,1357,-10.980000,-52.703999,993.323975,115,-55,43,8050.000000,-3850.000000,3010.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1008.02,-2708,1453,161,-379.119995,203.419998,22.540001,-29,-52,1342,-21.228001,-38.063999,982.343994,113,-59,40,7910.000000,-4130.000000,2800.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,1009.02,-2702,1460,189,-378.279999,204.399994,26.460001,-17,-80,1351,-12.444000,-58.559998,988.932007,115,-53,38,8050.000000,-3710.000000,2660.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1010.02,-2678,1467,232,-374.920013,205.380005,32.480000,-24,-47,1338,-17.568001,-34.403999,979.416016,121,-59,38,8470.000000,-4130.000000,2660.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1011.02,-2681,1428,239,-375.339996,199.919998,33.459999,-18,-85,1349,-13.176000,-62.220001,987.468018,114,-59,41,7980.000000,-4130.000000,2870.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,1012.02,-2684,1473,197,-375.760010,206.220001,27.580000,-14,-30,1330,-10.248000,-21.959999,973.559998,116,-57,42,8120.000000,-3990.000000,2940.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,1013.02,-2661,1463,245,-372.540009,204.820007,34.299999,-18,-83,1349,-13.176000,-60.756001,987.468018,110,-55,43,7700.000000,-3850.000000,3010.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,1014.02,-2706,1462,234,-378.839996,204.680008,32.759998,-22,-46,1336,-16.104000,-33.672001,977.951965,118,-60,41,8260.000000,-4200.000000,2870.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1015.02,-2664,1533,190,-372.959991,214.619995,26.600000,-25,-77,1350,-18.299999,-56.363998,988.200012,106,-58,45,7420.000000,-4060.000000,3150.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1016.02,-2709,1425,181,-379.260010,199.500000,25.340000,-11,-32,1337,-8.052000,-23.424000,978.684021,118,-59,37,8260.000000,-4130.000000,2590.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1017.02,-2707,1483,241,-378.980011,207.619995,33.740002,-24,-84,1348,-17.568001,-61.487999,986.735962,105,-55,42,7350.000000,-3850.000000,2940.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1018.02,-2693,1497,241,-377.019989,209.580002,33.740002,-17,-43,1337,-12.444000,-31.476000,978.684021,120,-58,38,8400.000000,-4060.000000,2660.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,1019.02,-2667,1518,262,-373.380005,212.520004,36.680000,-25,-80,1346,-18.299999,-58.559998,985.271973,109,-50,42,7630.000000,-3500.000000,2940.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1020.02,-2675,1498,248,-374.500000,209.720001,34.720001,-8,-28,1335,-5.856000,-20.496000,977.219971,118,-57,42,8260.000000,-3990.000000,2940.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,1021.02,-2697,1452,275,-377.579987,203.279999,38.500000,-30,-84,1340,-21.959999,-61.487999,980.880005,112,-55,40,7840.000000,-3850.000000,2800.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,1022.02,-2705,1421,258,-378.700012,198.940002,36.119999,-14,-27,1336,-10.248000,-19.764000,977.951965,119,-60,38,8330.000000,-4200.000000,2660.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,1023.02,-2695,1461,266,-377.299988,204.539993,37.240002,-32,-83,1339,-23.424000,-60.756001,980.148010,112,-56,41,7840.000000,-3920.000000,2870.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,1024.02,-2670,1478,251,-373.799988,206.919998,35.139999,-12,-30,1345,-8.784000,-21.959999,984.539978,116,-57,43,8120.000000,-3990.000000,3010.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,1025.02,-2705,1477,320,-378.700012,206.779999,44.799999,-29,-83,1334,-21.228001,-60.756001,976.487976,108,-59,45,7560.000000,-4130.000000,3150.000000,244,39.892578
A1,Thu 1970-01-01 01:00:00 CET,1026.02,-2693,1481,264,-377.019989,207.339996,36.959999,-14,-30,1344,-10.248000,-21.959999,983.807983,122,-52,41,8540.000000,-3640.000000,2870.000000,239,39.587402
A1,Thu 1970-01-01 01:00:00 CET,1027.02,-2697,1457,259,-377.579987,203.979996,36.259998,-26,-79,1335,-19.032000,-57.827999,977.219971,106,-54,43,7420.000000,-3780.000000,3010.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1028.02,-2714,1441,217,-379.959991,201.740005,30.380001,-12,-29,1341,-8.784000,-21.228001,981.612000,114,-56,37,7980.000000,-3920.000000,2590.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1029.02,-2627,1477,196,-367.779999,206.779999,27.440001,-23,-81,1333,-16.836000,-59.292000,975.755981,109,-57,42,7630.000000,-3990.000000,2940.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1030.02,-2609,1466,183,-365.260010,205.240005,25.620001,-21,-27,1337,-15.372000,-19.764000,978.684021,119,-60,38,8330.000000,-4200.000000,2660.000000,238,39.526367
A1,Thu 1970-01-01 01:00:00 CET,1031.02,-2646,1425,197,-370.440002,199.500000,27.580000,-17,-77,1339,-12.444000,-56.363998,980.148010,111,-53,43,7770.000000,-3710.000000,3010.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,1032.02,-2678,1422,240,-374.920013,199.080002,33.599998,-23,-33,1336,-16.836000,-24.156000,977.951965,119,-50,41,8330.000000,-3500.000000,2870.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1033.02,-2665,1468,200,-373.100006,205.520004,28.000000,-14,-73,1343,-10.248000,-53.436001,983.075989,107,-55,45,7490.000000,-3850.000000,3150.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1034.02,-2708,1476,217,-379.119995,206.639999,30.380001,-19,-34,1331,-13.908000,-24.888000,974.291992,119,-54,38,8330.000000,-3780.000000,2660.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1035.02,-2674,1505,201,-374.360016,210.699997,28.139999,-13,-72,1343,-9.516000,-52.703999,983.075989,112,-57,38,7840.000000,-3990.000000,2660.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1036.02,-2714,1440,203,-379.959991,201.600006,28.420000,-22,-39,1331,-16.104000,-28.548000,974.291992,123,-58,40,8610.000000,-4060.000000,2800.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1037.02,-2713,1475,242,-379.820007,206.500000,33.880001,-19,-66,1338,-13.908000,-48.312000,979.416016,104,-55,43,7280.000000,-3850.000000,3010.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1038.02,-2672,1512,170,-374.079987,211.680008,23.799999,-22,-37,1343,-16.104000,-27.084000,983.075989,121,-56,40,8470.000000,-3920.000000,2800.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1039.02,-2715,1456,252,-380.100006,203.839996,35.279999,-16,-59,1339,-11.712000,-43.188000,980.148010,113,-60,44,7910.000000,-4200.000000,3080.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,1040.02,-2685,1501,239,-375.899994,210.139999,33.459999,-21,-41,1337,-15.372000,-30.011999,978.684021,121,-57,40,8470.000000,-3990.000000,2800.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1041.02,-2616,1499,282,-366.239990,209.860001,39.480000,-21,-53,1339,-15.372000,-38.796001,980.148010,114,-54,38,7980.000000,-3780.000000,2660.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1042.02,-2654,1469,290,-371.559998,205.660004,40.599998,-18,-49,1332,-13.176000,-35.868000,975.023987,121,-61,40,8470.000000,-4270.000000,2800.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,1043.02,-2649,1512,236,-370.860016,211.680008,33.040001,-21,-77,1343,-15.372000,-56.363998,983.075989,115,-52,44,8050.000000,-3640.000000,3080.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1044.02,-2667,1502,228,-373.380005,210.279999,31.920000,-19,-59,1337,-13.908000,-43.188000,978.684021,129,-56,38,9030.000000,-3920.000000,2660.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1045.02,-2688,1459,212,-376.320007,204.259995,29.680000,-18,-38,1335,-13.176000,-27.816000,977.219971,114,-49,40,7980.000000,-3430.000000,2800.000000,240,39.648438
A1,Thu 1970-01-01 01:00:00 CET,1046.02,-2699,1447,132,-377.860016,202.580002,18.480000,-17,-63,1341,-12.444000,-46.116001,981.612000,116,-55,41,8120.000000,-3850.000000,2870.000000,245,39.953613
A1,Thu 1970-01-01 01:00:00 CET,1047.02,-2678,1449,247,-374.920013,202.860001,34.580002,-21,-63,1339,-15.372000,-46.116001,980.148010,114,-50,40,7980.000000,-3500.000000,2800.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1048.02,-2684,1450,277,-375.760010,203.000000,38.779999,-21,-65,1344,-15.372000,-47.579998,983.807983,113,-57,41,7910.000000,-3990.000000,2870.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1049.02,-2663,1458,199,-372.820007,204.119995,27.860001,-27,-64,1329,-19.764000,-46.848000,972.828003,117,-52,44,8190.000000,-3640.000000,3080.000000,242,39.770508
A1,Thu 1970-01-01 01:00:00 CET,1050.02,-2653,1466,277,-371.420013,205.240005,38.779999,-21,-76,1347,-15.372000,-55.632000,986.003967,119,-56,39,8330.000000,-3920.000000,2730.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1051.02,-2693,1445,309,-377.019989,202.300003,43.259998,-21,-51,1328,-15.372000,-37.332001,972.096008,126,-51,40,8820.000000,-3570.000000,2800.000000,243,39.831543
A1,Thu 1970-01-01 01:00:00 CET,1052.02,-2657,1437,303,-371.980011,201.180008,42.420002,-24,-86,1352,-17.568001,-62.952000,989.664001,113,-58,41,7910.000000,-4060.000000,2870.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1053.02,-2632,1474,325,-368.480011,206.360001,45.500000,-17,-42,1320,-12.444000,-30.743999,966.239990,104,-53,44,7280.000000,-3710.000000,3080.000000,241,39.709473
A1,Thu 1970-01-01 01:00:00 CET,1054.02,-2683,1499,291,-375.619995,209.860001,40.740002,-24,-86,1355,-17.568001,-62.952000,991.859985,116,-58,41,8120.000000,-4060.000000,2870.000000,243,39.831543
