A1,Fri 2021-07-16 07:31:53 CEST,379.113,2907
A1,Fri 2021-07-16 07:31:54 CEST,380.114,2932
A1,Fri 2021-07-16 07:31:54 CEST,381.114,2956
A1,Fri 2021-07-16 07:31:55 CEST,382.113,2970
A1,Fri 2021-07-16 07:31:55 CEST,383.114,2979
A1,Fri 2021-07-16 07:31:56 CEST,384.113,2988
A1,Fri 2021-07-16 07:31:56 CEST,385.114,2999
A1,Fri 2021-07-16 07:31:57 CEST,386.116,3011
A1,Fri 2021-07-16 07:31:57 CEST,387.114,3027
A1,Fri 2021-07-16 07:31:58 CEST,388.113,3047
A1,Fri 2021-07-16 07:31:58 CEST,389.114,3073
A1,Fri 2021-07-16 07:31:59 CEST,390.114,3106
A1,Fri 2021-07-16 07:31:59 CEST,391.114,3123
A1,Fri 2021-07-16 07:32:00 CEST,392.113,3128
A1,Fri 2021-07-16 07:32:00 CEST,393.114,3134
A1,Fri 2021-07-16 07:32:01 CEST,394.113,3146
A1,Fri 2021-07-16 07:32:01 CEST,395.115,3171
A1,Fri 2021-07-16 07:32:02 CEST,396.113,3204
A1,Fri 2021-07-16 07:32:02 CEST,397.114,3238
A1,Fri 2021-07-16 07:32:03 CEST,398.113,3257
A1,Fri 2021-07-16 07:32:03 CEST,399.114,3266
A1,Fri 2021-07-16 07:32:04 CEST,400.114,3270
A1,Fri 2021-07-16 07:32:04 CEST,401.114,3275
A1,Fri 2021-07-16 07:32:05 CEST,402.114,3294
A1,Fri 2021-07-16 07:32:05 CEST,403.114,3325
A1,Fri 2021-07-16 07:32:06 CEST,404.115,3355
A1,Fri 2021-07-16 07:32:06 CEST,405.114,3377
A1,Fri 2021-07-16 07:32:07 CEST,406.113,3398
A1,Fri 2021-07-16 07:32:07 CEST,407.114,3414
A1,Fri 2021-07-16 07:32:08 CEST,408.113,3422
A1,Fri 2021-07-16 07:32:08 CEST,409.113,3423
A1,Fri 2021-07-16 07:32:09 CEST,410.114,3427
A1,Fri 2021-07-16 07:32:09 CEST,411.114,3433
A1,Fri 2021-07-16 07:32:10 CEST,412.113,3451
A1,Fri 2021-07-16 07:32:10 CEST,413.115,3476
A1,Fri 2021-07-16 07:32:11 CEST,414.113,3499
A1,Fri 2021-07-16 07:32:11 CEST,415.114,3515
A1,Fri 2021-07-16 07:32:12 CEST,416.114,3522
A1,Fri 2021-07-16 07:32:12 CEST,417.114,3535
A1,Fri 2021-07-16 07:32:13 CEST,418.114,3556
A1,Fri 2021-07-16 07:32:13 CEST,419.114,3571
A1,Fri 2021-07-16 07:32:14 CEST,420.114,3592
A1,Fri 2021-07-16 07:32:14 CEST,421.114,3611
A1,Fri 2021-07-16 07:32:15 CEST,422.115,3623
A1,Fri 2021-07-16 07:32:15 CEST,423.114,3628
A1,Fri 2021-07-16 07:32:16 CEST,424.113,3631
A1,Fri 2021-07-16 07:32:16 CEST,425.114,3635
A1,Fri 2021-07-16 07:32:17 CEST,426.113,3643
A1,Fri 2021-07-16 07:32:17 CEST,427.114,3655
A1,Fri 2021-07-16 07:32:18 CEST,428.113,3675
A1,Fri 2021-07-16 07:32:18 CEST,429.114,3698
A1,Fri 2021-07-16 07:32:19 CEST,430.114,3706
A1,Fri 2021-07-16 07:32:19 CEST,431.114,3708
A1,Fri 2021-07-16 07:32:20 CEST,432.113,3714
A1,Fri 2021-07-16 07:32:20 CEST,433.114,3721
A1,Fri 2021-07-16 07:32:21 CEST,434.118,3723
A1,Fri 2021-07-16 07:32:21 CEST,435.113,3728
A1,Fri 2021-07-16 07:32:22 CEST,436.113,3739
A1,Fri 2021-07-16 07:32:22 CEST,437.114,3757
A1,Fri 2021-07-16 07:32:23 CEST,438.113,3778
A1,Fri 2021-07-16 07:32:23 CEST,439.114,3793
A1,Fri 2021-07-16 07:32:24 CEST,440.116,3795
A1,Fri 2021-07-16 07:32:24 CEST,441.114,3796
A1,Fri 2021-07-16 07:32:25 CEST,442.113,3800
A1,Fri 2021-07-16 07:32:25 CEST,443.114,3816
A1,Fri 2021-07-16 07:32:26 CEST,444.113,3836
A1,Fri 2021-07-16 07:32:26 CEST,445.114,3857
A1,Fri 2021-07-16 07:32:27 CEST,446.113,3875
A1,Fri 2021-07-16 07:32:27 CEST,447.114,3882
A1,Fri 2021-07-16 07:32:28 CEST,448.113,3884
A1,Fri 2021-07-16 07:32:28 CEST,449.116,3889
A1,Fri 2021-07-16 07:32:29 CEST,450.114,3893
A1,Fri 2021-07-16 07:32:29 CEST,451.114,3903
A1,Fri 2021-07-16 07:32:30 CEST,452.113,3915
A1,Fri 2021-07-16 07:32:30 CEST,453.114,3937
A1,Fri 2021-07-16 07:32:31 CEST,454.113,3959
A1,Fri 2021-07-16 07:32:31 CEST,455.114,3982
A1,Fri 2021-07-16 07:32:32 CEST,456.114,3998
A1,Fri 2021-07-16 07:32:32 CEST,457.114,4005
A1,Fri 2021-07-16 07:32:33 CEST,458.115,4010
A1,Fri 2021-07-16 07:32:33 CEST,459.114,4016
