Thu 1970-01-01 01:00:00 CET,120.014,8025200,9266416,941.39,43.24,8354672,9385200,941.42,45.02
Thu 1970-01-01 01:00:00 CET,121.013,8024944,9266544,941.33,43.24,8354672,9385072,941.41,45.01
Thu 1970-01-01 01:00:00 CET,122.013,8025072,9266288,941.35,43.24,8355184,9385328,941.55,45.02
Thu 1970-01-01 01:00:00 CET,123.013,8025072,9266800,941.39,43.25,8354800,9385072,941.44,45.01
Thu 1970-01-01 01:00:00 CET,124.013,8025200,9266544,941.4,43.24,8354544,9385328,941.4,45.02
Thu 1970-01-01 01:00:00 CET,125.013,8025200,9266544,941.4,43.24,8354672,9385328,941.43,45.02
Thu 1970-01-01 01:00:00 CET,126.013,8025456,9266544,941.46,43.24,8354288,9385328,941.33,45.02
Thu 1970-01-01 01:00:00 CET,127.014,8025200,9266544,941.4,43.24,8354928,9385456,941.5,45.02
Thu 1970-01-01 01:00:00 CET,128.013,8024816,9266544,941.3,43.24,8354928,9385328,941.49,45.02
Thu 1970-01-01 01:00:00 CET,129.013,8025072,9266672,941.38,43.25,8354672,9385328,941.43,45.02
Thu 1970-01-01 01:00:00 CET,130.013,8025328,9266544,941.43,43.24,8355056,9385328,941.52,45.02
Thu 1970-01-01 01:00:00 CET,131.013,8025200,9266672,941.41,43.25,8354672,9385200,941.42,45.02
Thu 1970-01-01 01:00:00 CET,132.013,8025200,9266544,941.4,43.24,8354800,9385328,941.46,45.02
Thu 1970-01-01 01:00:00 CET,133.013,8024944,9266672,941.34,43.25,8354800,9385584,941.48,45.03
Thu 1970-01-01 01:00:00 CET,134.013,8024944,9266672,941.34,43.25,8354544,9385328,941.4,45.02
Thu 1970-01-01 01:00:00 CET,135.013,8024944,9266672,941.34,43.25,8355056,9385328,941.52,45.02
Thu 1970-01-01 01:00:00 CET,136.014,8024944,9266800,941.35,43.25,8354800,9385200,941.45,45.02
Thu 1970-01-01 01:00:00 CET,137.013,8025328,9266544,941.43,43.24,8354544,9385584,941.41,45.03
Thu 1970-01-01 01:00:00 CET,138.013,8024816,9266672,941.31,43.25,8354544,9385456,941.41,45.02
Thu 1970-01-01 01:00:00 CET,139.013,8025200,9266672,941.41,43.25,8354416,9385456,941.37,45.02
Thu 1970-01-01 01:00:00 CET,140.013,8024944,9266800,941.35,43.25,8354672,9385328,941.43,45.02
Thu 1970-01-01 01:00:00 CET,141.013,8024944,9266800,941.35,43.25,8354800,9385456,941.47,45.02
Thu 1970-01-01 01:00:00 CET,142.013,8025072,9266672,941.38,43.25,8354800,9385456,941.47,45.02
Thu 1970-01-01 01:00:00 CET,143.013,8024944,9266672,941.34,43.25,8354544,9385456,941.41,45.02
Thu 1970-01-01 01:00:00 CET,144.013,8025200,9266800,941.42,43.25,8354672,9385328,941.43,45.02
Thu 1970-01-01 01:00:00 CET,145.014,8025072,9266672,941.38,43.25,8354544,9385456,941.41,45.02
Thu 1970-01-01 01:00:00 CET,146.013,8025072,9266800,941.39,43.25,8354672,9385584,941.45,45.03
Thu 1970-01-01 01:00:00 CET,147.013,8025200,9266672,941.41,43.25,8354416,9385456,941.37,45.02
Thu 1970-01-01 01:00:00 CET,148.013,8025072,9266928,941.39,43.26,8354416,9385456,941.37,45.02
Thu 1970-01-01 01:00:00 CET,149.013,8024944,9266800,941.35,43.25,8355056,9385456,941.53,45.02
