HTL state,Time GPS,Mission time,anemometro Celsius,anemometro Volts,anemometro Vcc,aire abajo Celsius,aire abajo Volts,aire abajo Vcc,infinito Celsius,infinito Volts,infinito Vcc,aire arriba Celsius,aire arriba Volts,aire arriba Vcc,exterior Celsius,exterior Volts,exterior Vcc,placa arriba Celsius,placa arriba Volts,placa arriba Vcc,placa abajo Celsius,placa abajo Volts,placa abajo Vcc
A2,Thu 1970-01-01 01:00:00 CET,2373.533747,258.239716,3.270520,4.852040,36.549595,2.645180,4.852440,35.804466,2.642380,4.852880,40.772778,2.661360,4.850840,35.746357,2.640640,4.850120,61.344154,2.740800,4.851360,62.470535,2.745680,4.852640
A2,Thu 1970-01-01 01:00:00 CET,2374.534420,255.041626,3.270840,4.861840,36.312824,2.648640,4.860560,35.818401,2.647120,4.861480,40.878429,2.667380,4.861040,35.100311,2.643720,4.860640,61.301472,2.746540,4.861800,61.789715,2.749320,4.863520
A2,Thu 1970-01-01 01:00:00 CET,2375.533959,255.257996,3.269760,4.859600,36.282700,2.649040,4.861520,35.738033,2.646660,4.861240,41.376411,2.668980,4.860320,35.390938,2.645260,4.861280,61.035633,2.745080,4.860960,62.454502,2.749740,4.859920
A2,Thu 1970-01-01 01:00:00 CET,2376.534234,254.707169,3.270260,4.861960,36.553818,2.649580,4.860480,36.023502,2.647240,4.860160,41.059639,2.667360,4.859680,35.429653,2.644940,4.860400,61.898769,2.747100,4.858880,62.097561,2.750300,4.863240
A2,Thu 1970-01-01 01:00:00 CET,2377.535698,254.750717,3.270400,4.862040,36.655483,2.649820,4.860160,36.025818,2.647380,4.860400,41.026970,2.667800,4.860720,35.454342,2.645520,4.861280,61.442196,2.747920,4.863320,62.422153,2.749960,4.860520
A2,Thu 1970-01-01 01:00:00 CET,2378.534540,255.210464,3.269720,4.859680,36.140568,2.647980,4.860640,36.229176,2.646860,4.857920,41.053524,2.667160,4.859360,35.651779,2.646220,4.861080,61.342045,2.746600,4.861640,62.415005,2.751020,4.862440
A2,Thu 1970-01-01 01:00:00 CET,2379.534480,258.748230,3.269840,4.849560,36.786137,2.643700,4.847960,35.901760,2.642320,4.852040,40.342430,2.659460,4.850520,35.687508,2.640160,4.849680,61.611912,2.740840,4.849680,62.218277,2.743280,4.850040
A2,Thu 1970-01-01 01:00:00 CET,2380.535025,257.760071,3.269340,4.851680,36.597202,2.644240,4.850360,35.945072,2.641560,4.850320,40.389660,2.660680,4.852400,35.288940,2.639880,4.852160,61.316444,2.740720,4.851400,62.214859,2.744240,4.851760
A2,Thu 1970-01-01 01:00:00 CET,2381.443566,259.308228,3.269420,4.847320,36.348095,2.641220,4.846680,36.013668,2.639400,4.845840,40.995693,2.655820,4.839120,35.298313,2.630060,4.834040,61.877052,2.737160,4.841440,62.594032,2.742060,4.845440
A2,Thu 1970-01-01 01:00:00 CET,2382.441996,256.498932,3.268540,4.854160,36.844910,2.647320,4.854160,35.788067,2.644600,4.857080,40.803654,2.663020,4.853640,35.266132,2.636740,4.846560,61.568947,2.738760,4.846280,62.722038,2.744500,4.848920
A2,Thu 1970-01-01 01:00:00 CET,2383.503372,255.772888,3.269240,4.857320,36.606853,2.646700,4.854800,35.604553,2.643000,4.855520,41.098820,2.663960,4.853200,35.694412,2.643520,4.855800,61.649658,2.743760,4.854600,62.648075,2.747420,4.854560
A2,Thu 1970-01-01 01:00:00 CET,2384.534164,254.948563,3.269580,4.860240,36.426228,2.648340,4.859160,36.085659,2.647080,4.859400,40.681423,2.667160,4.862080,35.416458,2.644320,4.859360,60.436226,2.744660,4.864160,62.494652,2.748960,4.858280
A2,Thu 1970-01-01 01:00:00 CET,2385.536170,254.754669,3.269520,4.860720,36.328548,2.649380,4.861800,35.956295,2.646900,4.860040,40.706615,2.666120,4.860000,35.566578,2.645000,4.859480,61.309582,2.745960,4.860720,62.415318,2.749980,4.860600
A2,Thu 1970-01-01 01:00:00 CET,2386.528874,255.045319,3.270040,4.860640,36.805717,2.650520,4.860320,35.975071,2.647020,4.860120,40.742397,2.666900,4.861160,35.063324,2.641980,4.857720,61.512096,2.740200,4.849200,62.313889,2.743700,4.850160
A2,Thu 1970-01-01 01:00:00 CET,2387.534336,258.531403,3.269660,4.849920,36.396042,2.644620,4.852560,35.987774,2.643020,4.852680,40.805843,2.662480,4.852640,35.511520,2.639920,4.850560,60.847965,2.739280,4.851920,62.228935,2.744360,4.851880
A2,Thu 1970-01-01 01:00:00 CET,2388.541194,257.824097,3.270220,4.852800,36.858631,2.645500,4.850720,36.015274,2.642740,4.851960,40.445904,2.661520,4.853520,35.309345,2.639920,4.852080,61.636395,2.741360,4.850440,62.865246,2.746000,4.850640
A2,Thu 1970-01-01 01:00:00 CET,2389.528489,254.930984,3.268980,4.859400,36.298363,2.647600,4.858760,36.003681,2.647660,4.861080,41.024994,2.667660,4.860480,35.642563,2.645420,4.859680,61.544872,2.746040,4.859320,62.279831,2.750340,4.862120
A2,Thu 1970-01-01 01:00:00 CET,2390.528040,255.196564,3.270500,4.860880,36.297745,2.648600,4.860600,36.100517,2.647620,4.860280,40.927738,2.667380,4.860680,35.582298,2.645500,4.860280,61.016220,2.744940,4.860840,62.630547,2.750140,4.859480
A2,Thu 1970-01-01 01:00:00 CET,2391.528374,255.310318,3.269540,4.859120,36.667446,2.649280,4.859080,35.826878,2.646980,4.861160,40.501350,2.666700,4.862560,35.249367,2.644440,4.860840,61.395039,2.745960,4.860160,62.320724,2.749880,4.861040
A2,Thu 1970-01-01 01:00:00 CET,2392.527982,254.369766,3.269620,4.862000,36.553665,2.648620,4.858720,36.342945,2.648000,4.859160,40.753792,2.666880,4.861040,35.039501,2.643840,4.861320,61.329990,2.745900,4.860480,62.269394,2.749600,4.860880
A2,Thu 1970-01-01 01:00:00 CET,2393.528197,254.402283,3.269200,4.861280,36.375076,2.648480,4.859800,35.875557,2.646940,4.860720,40.449856,2.666120,4.861880,35.426846,2.644580,4.859760,61.285290,2.745260,4.859640,62.592075,2.750700,4.860720
A2,Thu 1970-01-01 01:00:00 CET,2394.492594,260.062927,3.268700,4.844080,36.140167,2.639240,4.844600,36.049309,2.638020,4.843040,40.450874,2.656780,4.844840,35.087551,2.632920,4.840880,62.224304,2.737080,4.839040,62.414383,2.740200,4.843320
A2,Thu 1970-01-01 01:00:00 CET,2395.428445,259.583771,3.269200,4.846200,36.244778,2.640080,4.845360,36.031582,2.638340,4.843760,41.025551,2.651680,4.831360,35.356628,2.632300,4.837720,60.898781,2.733280,4.840960,62.538002,2.734860,4.833080
A2,Thu 1970-01-01 01:00:00 CET,2396.499871,259.457306,3.269440,4.846920,36.329502,2.639880,4.844360,35.694134,2.639120,4.847720,40.611404,2.657620,4.845200,35.296246,2.639540,4.851480,61.836475,2.741420,4.849240,62.575169,2.743960,4.848920
A2,Thu 1970-01-01 01:00:00 CET,2397.534734,255.887085,3.270380,4.858680,36.582802,2.649480,4.860080,36.124996,2.647720,4.860280,41.585903,2.668280,4.857520,35.162510,2.645520,4.863480,61.342415,2.745720,4.860080,62.267776,2.748440,4.858840
A2,Thu 1970-01-01 01:00:00 CET,2398.534363,254.825928,3.269580,4.860600,36.750767,2.649380,4.858640,36.331478,2.648520,4.860200,40.644409,2.665980,4.860200,35.075684,2.643880,4.861120,61.240681,2.745840,4.860960,61.923904,2.748120,4.860520
A2,Thu 1970-01-01 01:00:00 CET,2399.534790,255.086487,3.269960,4.860400,36.206791,2.649340,4.862640,35.995419,2.646820,4.859600,40.723503,2.666100,4.859840,35.002052,2.644600,4.863000,61.407993,2.746460,4.860960,61.977409,2.749200,4.862080
A2,Thu 1970-01-01 01:00:00 CET,2400.533650,255.240936,3.270480,4.860720,36.577316,2.648760,4.858800,36.516323,2.649100,4.859880,41.039536,2.667960,4.860920,35.147839,2.644720,4.862120,61.400135,2.747380,4.862640,62.058815,2.749840,4.862680
A2,Thu 1970-01-01 01:00:00 CET,2401.533353,255.390579,3.269860,4.859360,36.438530,2.649480,4.861160,36.393330,2.648380,4.859480,40.721745,2.667300,4.862040,35.197861,2.644860,4.862000,61.230183,2.746660,4.862480,62.234062,2.749560,4.861040
A2,Thu 1970-01-01 01:00:00 CET,2402.532881,258.789642,3.269840,4.849440,36.334652,2.644740,4.853240,36.236050,2.642420,4.849720,40.866482,2.661340,4.850120,35.142044,2.638800,4.851280,61.689613,2.741760,4.850800,62.578121,2.745940,4.852400
A2,Thu 1970-01-01 01:00:00 CET,2403.533493,257.507080,3.269600,4.852800,36.612373,2.644040,4.849880,36.236916,2.642380,4.849640,40.985657,2.662080,4.850600,35.380211,2.640580,4.852760,61.454624,2.740960,4.850920,62.396484,2.745000,4.851920
A2,Thu 1970-01-01 01:00:00 CET,2404.534344,258.522614,3.270560,4.851280,36.344860,2.648880,4.860760,35.901360,2.646980,4.860600,40.781113,2.665980,4.859200,35.432087,2.644580,4.859720,61.690109,2.746080,4.858440,62.183258,2.750300,4.862680
A2,Thu 1970-01-01 01:00:00 CET,2405.533518,254.598038,3.269560,4.861240,36.610275,2.648720,4.858480,36.248169,2.647940,4.859760,40.878029,2.667620,4.861480,35.383907,2.644600,4.860120,61.718349,2.747360,4.860520,62.910000,2.750920,4.859040
A2,Thu 1970-01-01 01:00:00 CET,2406.533594,254.652985,3.270180,4.862000,36.631863,2.650160,4.860960,36.184841,2.647180,4.858840,41.043861,2.667560,4.860160,34.952927,2.644420,4.863040,61.221142,2.745700,4.860840,62.408169,2.749320,4.859480
A2,Thu 1970-01-01 01:00:00 CET,2407.415845,257.127380,3.270500,4.855240,36.899338,2.647280,4.853680,35.945938,2.640540,4.848440,40.641106,2.656620,4.843160,35.374046,2.636920,4.846080,61.045605,2.738860,4.849880,62.406399,2.740940,4.844680
A2,Thu 1970-01-01 01:00:00 CET,2408.464255,255.835083,3.269820,4.858000,36.550335,2.647080,4.855920,35.894638,2.644600,4.856280,40.751354,2.664500,4.856720,35.417877,2.641300,4.853800,61.341858,2.737560,4.845640,62.478024,2.741860,4.845840
A2,Thu 1970-01-01 01:00:00 CET,2409.507825,257.128021,3.269720,4.854080,36.683975,2.644920,4.850960,36.361568,2.641580,4.847240,40.853111,2.659860,4.847520,35.802307,2.639540,4.847680,60.513714,2.738560,4.852840,62.637009,2.743780,4.848200
A2,Thu 1970-01-01 01:00:00 CET,2410.521216,257.712402,3.269840,4.852560,36.408928,2.644040,4.851400,35.861835,2.642680,4.853000,40.683773,2.661640,4.852000,35.478199,2.639000,4.849120,61.481525,2.740720,4.850320,62.442257,2.744580,4.850880
A2,Thu 1970-01-01 01:00:00 CET,2411.528013,258.672852,3.269720,4.849600,36.603062,2.644460,4.850720,35.888626,2.641700,4.851000,40.617859,2.661200,4.851680,35.303921,2.638940,4.850320,61.144852,2.740560,4.852240,62.098461,2.744060,4.852200
A2,Thu 1970-01-01 01:00:00 CET,2412.533370,254.745178,3.270120,4.861640,36.706268,2.650420,4.860880,35.641575,2.646200,4.861120,40.355457,2.665960,4.862280,35.494228,2.644660,4.859400,61.010632,2.745100,4.861160,62.278744,2.750200,4.861880
A2,Thu 1970-01-01 01:00:00 CET,2413.535512,256.075043,3.270400,4.858160,36.587212,2.649520,4.860120,35.876972,2.647120,4.861040,40.843975,2.666320,4.859360,34.839081,2.644300,4.863680,61.316601,2.745760,4.860320,62.419884,2.750540,4.861560
A2,Thu 1970-01-01 01:00:00 CET,2414.534306,254.465408,3.269540,4.861600,36.869087,2.650080,4.859040,36.126724,2.649100,4.862800,40.945953,2.666180,4.858360,35.278648,2.644560,4.860840,60.437935,2.742680,4.860640,62.899590,2.751380,4.859920
A2,Thu 1970-01-01 01:00:00 CET,2415.535492,255.997589,3.270840,4.859040,37.024448,2.650320,4.858320,36.372761,2.647860,4.858680,40.943142,2.666520,4.859000,34.971882,2.643780,4.861720,61.409576,2.746760,4.861480,62.582535,2.750280,4.860040
A2,Thu 1970-01-01 01:00:00 CET,2416.534965,255.230682,3.269760,4.859680,36.606762,2.649360,4.859680,35.649685,2.646320,4.861280,40.652866,2.666080,4.860320,35.594688,2.645420,4.860040,62.029732,2.748760,4.860960,62.376846,2.750200,4.861240
A2,Thu 1970-01-01 01:00:00 CET,2417.535099,258.497040,3.269620,4.849960,36.298885,2.642480,4.849360,35.699623,2.640340,4.849920,40.810444,2.661840,4.851440,35.427803,2.639360,4.850160,61.673145,2.742400,4.852040,62.577312,2.744760,4.850320
A2,Thu 1970-01-01 01:00:00 CET,2418.535346,257.361359,3.269180,4.852600,36.483826,2.644280,4.851280,35.882431,2.641740,4.851120,40.405682,2.660240,4.851480,35.488033,2.640020,4.850920,60.920895,2.740160,4.853000,62.601490,2.745800,4.852000
A2,Thu 1970-01-01 01:00:00 CET,2419.528252,259.156464,3.269880,4.848440,36.389229,2.643720,4.850960,35.891247,2.641580,4.850760,40.582603,2.663560,4.856240,35.703197,2.642380,4.853640,61.599113,2.744500,4.856240,62.469574,2.749320,4.859080
A2,Thu 1970-01-01 01:00:00 CET,2420.488346,255.832306,3.269680,4.857800,36.245209,2.646620,4.857360,35.788311,2.643120,4.854360,40.718533,2.664500,4.856960,35.134521,2.641380,4.856080,61.264629,2.743240,4.856200,62.394432,2.747640,4.856600
A2,Thu 1970-01-01 01:00:00 CET,2421.497288,256.406616,3.269840,4.856360,36.378529,2.645900,4.855040,36.108627,2.645060,4.855520,40.553368,2.663640,4.856600,35.139454,2.641400,4.856080,61.487396,2.743680,4.855520,62.738075,2.747140,4.853480
A2,Thu 1970-01-01 01:00:00 CET,2422.535563,255.048157,3.269400,4.859680,36.290253,2.649180,4.861720,35.926670,2.647040,4.860520,40.668522,2.665660,4.859440,35.784580,2.645740,4.859200,61.134724,2.744860,4.859920,63.119171,2.752460,4.860400
A2,Thu 1970-01-01 01:00:00 CET,2423.533769,255.039215,3.269140,4.859320,36.445591,2.649400,4.860960,36.263401,2.648220,4.860160,41.139854,2.666320,4.857200,35.200390,2.643260,4.859040,61.242794,2.746300,4.861760,62.481663,2.749840,4.859920
A2,Thu 1970-01-01 01:00:00 CET,2424.534153,254.843369,3.269480,4.860400,36.153206,2.648380,4.861280,36.196033,2.647640,4.859600,40.785561,2.661060,4.850200,35.809338,2.638240,4.845240,62.175426,2.743620,4.850920,62.316032,2.743640,4.850040
A2,Thu 1970-01-01 01:00:00 CET,2425.533653,257.934021,3.269680,4.851680,36.662048,2.644700,4.850720,36.163937,2.642780,4.850920,40.443619,2.660480,4.851640,35.472466,2.639020,4.849200,61.547634,2.741100,4.850560,62.506428,2.745880,4.852760
A2,Thu 1970-01-01 01:00:00 CET,2426.533740,257.943298,3.269240,4.851000,36.428970,2.644100,4.851360,36.107361,2.642680,4.851160,40.591400,2.660480,4.850560,35.525734,2.640740,4.851960,61.749451,2.742320,4.851400,62.838642,2.746740,4.852120
A2,Thu 1970-01-01 01:00:00 CET,2427.533641,255.166489,3.270360,4.860760,36.411674,2.649000,4.860480,35.340725,2.647100,4.865040,40.761108,2.667480,4.862080,35.329937,2.644640,4.860600,61.706329,2.747180,4.860280,62.406738,2.750220,4.861080
A2,Thu 1970-01-01 01:00:00 CET,2428.533509,254.284378,3.269720,4.862400,36.174110,2.648640,4.861600,36.015980,2.647340,4.860400,40.383888,2.665460,4.861160,35.525208,2.644700,4.859240,61.434525,2.746400,4.860680,62.967655,2.751540,4.859760
A2,Thu 1970-01-01 01:00:00 CET,2429.534617,254.865173,3.269200,4.859920,36.335979,2.648800,4.860680,36.264786,2.648400,4.860480,40.781082,2.666660,4.860440,35.644226,2.645100,4.859080,61.606941,2.746360,4.859480,62.351273,2.749540,4.860240
A2,Thu 1970-01-01 01:00:00 CET,2430.527554,254.472763,3.268640,4.860240,36.332001,2.648980,4.861040,35.655170,2.646800,4.862120,41.173725,2.667400,4.858920,35.269955,2.644960,4.861640,61.671314,2.746960,4.860120,62.906830,2.751520,4.860120
A2,Thu 1970-01-01 01:00:00 CET,2431.535945,254.655228,3.269700,4.861280,36.694580,2.649020,4.858400,36.043636,2.647540,4.860560,40.974174,2.666820,4.859320,35.510258,2.644900,4.859720,61.200142,2.746300,4.862040,62.376255,2.750560,4.861880
A2,Thu 1970-01-01 01:00:00 CET,2432.451664,258.206818,3.269000,4.849880,36.302956,2.642780,4.849880,35.899723,2.637280,4.842800,40.920265,2.651480,4.831760,35.452953,2.628840,4.830640,61.588520,2.731440,4.833200,62.778103,2.735740,4.833080
A2,Thu 1970-01-01 01:00:00 CET,2433.392130,264.168060,3.270340,4.834800,36.470013,2.636440,4.837000,35.875740,2.633000,4.835120,40.862499,2.654520,4.837720,35.442196,2.635740,4.843400,61.173023,2.731220,4.835520,62.900990,2.735760,4.832320
A2,Thu 1970-01-01 01:00:00 CET,2434.496795,260.899780,3.269160,4.842360,36.672810,2.641800,4.845320,35.937584,2.640680,4.848760,40.445225,2.657240,4.845720,35.536644,2.637040,4.845080,61.820877,2.741340,4.849200,62.609135,2.747820,4.855520
A2,Thu 1970-01-01 01:00:00 CET,2435.533970,254.744217,3.269580,4.860840,36.461132,2.649180,4.860440,35.910606,2.646800,4.860200,40.630394,2.665880,4.860120,35.430546,2.644900,4.860320,61.974300,2.747560,4.859200,62.502266,2.750980,4.861800
A2,Thu 1970-01-01 01:00:00 CET,2436.534801,254.898132,3.270180,4.861280,36.776268,2.650160,4.859880,35.897781,2.646900,4.860480,40.784077,2.666760,4.860600,35.457611,2.644880,4.860080,61.645901,2.747160,4.860640,62.897350,2.751100,4.859440
A2,Thu 1970-01-01 01:00:00 CET,2437.533239,254.663208,3.269420,4.860840,36.517220,2.649540,4.860680,36.159466,2.647120,4.858920,40.847061,2.666420,4.859520,35.458687,2.645320,4.860880,61.461956,2.746140,4.860040,61.884197,2.749240,4.862760
A2,Thu 1970-01-01 01:00:00 CET,2438.540830,255.459778,3.270400,4.859960,36.659058,2.650620,4.861600,35.827835,2.647180,4.861520,40.441490,2.665560,4.860920,35.422779,2.645260,4.861040,61.549095,2.746960,4.860920,62.790970,2.752180,4.862040
A2,Thu 1970-01-01 01:00:00 CET,2439.535385,255.815079,3.271100,4.859960,36.453175,2.649540,4.861160,36.168900,2.647420,4.859400,40.951542,2.667300,4.860360,35.035679,2.645260,4.863960,61.297745,2.743340,4.856160,62.598537,2.743480,4.847920
A2,Thu 1970-01-01 01:00:00 CET,2440.535175,257.696320,3.269620,4.852280,36.396843,2.643860,4.851160,36.004051,2.642520,4.851640,40.693867,2.661000,4.850760,35.232475,2.638800,4.850600,62.130993,2.742800,4.849760,62.826492,2.746220,4.851280
A2,Thu 1970-01-01 01:00:00 CET,2441.534113,258.450165,3.269960,4.850600,36.523540,2.644420,4.851240,36.112080,2.643440,4.852520,40.667377,2.661640,4.852120,35.280281,2.639540,4.851600,61.249100,2.741420,4.853080,62.950188,2.745180,4.848640
A2,Thu 1970-01-01 01:00:00 CET,2442.534664,254.150116,3.268540,4.861040,36.461655,2.649640,4.861280,36.232014,2.647460,4.859000,40.789726,2.666300,4.859720,35.238270,2.644460,4.860960,61.316727,2.746800,4.862160,62.718216,2.750780,4.860040
A2,Thu 1970-01-01 01:00:00 CET,2443.541149,255.587357,3.270140,4.859200,36.799889,2.650060,4.859520,35.979355,2.647800,4.861520,40.906681,2.666220,4.858720,35.222641,2.644940,4.861960,61.715988,2.747600,4.860960,62.892784,2.751740,4.860600
A2,Thu 1970-01-01 01:00:00 CET,2444.540130,254.377914,3.269340,4.861560,36.395332,2.649500,4.861520,36.036205,2.647880,4.861240,40.596588,2.666600,4.861680,35.230473,2.644080,4.860320,61.815907,2.747540,4.860200,62.678001,2.751560,4.861680
A2,Thu 1970-01-01 01:00:00 CET,2445.498443,257.641754,3.270160,4.853240,36.826099,2.647200,4.854080,36.030472,2.644240,4.854600,40.726776,2.663480,4.855040,35.079659,2.641960,4.857560,61.747803,2.743580,4.853640,62.946053,2.749060,4.855520
A2,Thu 1970-01-01 01:00:00 CET,2446.492959,257.287750,3.269440,4.853200,36.541363,2.646760,4.855400,36.016567,2.643900,4.854080,40.344372,2.663240,4.857400,35.253864,2.641760,4.855880,61.787106,2.743680,4.853560,62.333652,2.748140,4.857880
A2,Thu 1970-01-01 01:00:00 CET,2447.490093,259.430115,3.269360,4.846880,36.732727,2.641040,4.843480,35.901573,2.638660,4.845320,40.382126,2.656680,4.845160,35.614296,2.636900,4.844240,61.585693,2.736900,4.842880,62.990032,2.742880,4.844320
A2,Thu 1970-01-01 01:00:00 CET,2448.528430,258.098633,3.269840,4.851440,36.552216,2.644820,4.851760,36.225906,2.642880,4.850640,40.794296,2.660700,4.849480,35.316376,2.639840,4.851880,61.566277,2.741440,4.851040,62.924858,2.746740,4.851560
A2,Thu 1970-01-01 01:00:00 CET,2449.535498,257.541809,3.270180,4.853560,36.229794,2.644160,4.852960,36.083252,2.642320,4.850680,40.511166,2.660180,4.850600,35.621231,2.640020,4.849920,61.968399,2.743060,4.851280,63.017288,2.746400,4.850360
A2,Thu 1970-01-01 01:00:00 CET,2450.533542,254.720764,3.269480,4.860760,36.557674,2.648680,4.858800,35.734116,2.646840,4.861600,40.493477,2.666800,4.862800,35.374756,2.644040,4.859160,61.746746,2.747940,4.861360,62.634743,2.751740,4.862280
A2,Thu 1970-01-01 01:00:00 CET,2451.533591,255.286011,3.269600,4.859280,36.558628,2.649120,4.859600,36.320068,2.647100,4.857680,40.757774,2.666040,4.859480,35.187534,2.643860,4.860240,61.760822,2.748060,4.861480,62.422462,2.751500,4.863240
A2,Thu 1970-01-01 01:00:00 CET,2452.528005,254.308655,3.269580,4.862120,36.594799,2.649660,4.860320,35.799347,2.647020,4.861440,40.418709,2.665600,4.861160,35.251060,2.644360,4.860680,61.875683,2.747580,4.859880,62.956680,2.751160,4.859160
A2,Thu 1970-01-01 01:00:00 CET,2453.527869,254.076080,3.269200,4.862240,36.908745,2.650220,4.859000,35.928303,2.646720,4.859920,40.884789,2.667120,4.860520,35.452370,2.645120,4.860560,61.481434,2.746800,4.861080,63.218353,2.752440,4.859720
A2,Thu 1970-01-01 01:00:00 CET,2454.527970,254.356827,3.269460,4.861800,36.211048,2.648900,4.861800,35.804466,2.646540,4.860520,40.821651,2.667240,4.861200,35.217342,2.644940,4.862000,61.693188,2.747900,4.861640,62.753365,2.751000,4.860200
A2,Thu 1970-01-01 01:00:00 CET,2455.528313,258.512085,3.270000,4.850480,36.859928,2.643760,4.847520,36.045116,2.640160,4.847000,40.836040,2.660340,4.848520,35.565960,2.640360,4.850960,61.900105,2.741700,4.849320,62.477436,2.745660,4.852560
A2,Thu 1970-01-01 01:00:00 CET,2456.527912,258.511261,3.269540,4.849800,36.631584,2.644620,4.850800,35.980312,2.641900,4.850680,40.492271,2.659600,4.849680,35.285923,2.639280,4.851080,61.664200,2.741440,4.850400,62.629581,2.745360,4.851040
A2,Thu 1970-01-01 01:00:00 CET,2457.534750,257.541321,3.269020,4.851840,36.522736,2.644460,4.851320,36.253689,2.646960,4.857920,40.735111,2.666300,4.860120,35.293072,2.645120,4.861760,61.530548,2.746620,4.860440,62.832767,2.751700,4.860920
A2,Thu 1970-01-01 01:00:00 CET,2458.502480,256.387848,3.270180,4.856920,36.695320,2.647780,4.856120,35.993938,2.645180,4.856600,40.148296,2.663000,4.858400,35.459057,2.642840,4.856320,61.426975,2.743660,4.855880,62.481319,2.747960,4.856600
A2,Thu 1970-01-01 01:00:00 CET,2459.490417,255.575241,3.269120,4.857720,36.945812,2.647120,4.853040,36.161594,2.645320,4.855600,40.562969,2.665280,4.859520,34.969540,2.641160,4.856920,61.173241,2.743760,4.857720,62.892628,2.749520,4.856680
A2,Thu 1970-01-01 01:00:00 CET,2460.507208,256.838623,3.269880,4.855160,36.407974,2.646260,4.855480,36.157307,2.644300,4.853760,40.189228,2.664020,4.859960,35.345871,2.644640,4.860480,61.467453,2.747200,4.861880,62.596550,2.752120,4.863200
A2,Thu 1970-01-01 01:00:00 CET,2461.534186,254.696884,3.268760,4.859760,36.708427,2.649600,4.859360,35.899940,2.646800,4.860280,40.686489,2.665820,4.859600,35.347908,2.644300,4.859840,61.382179,2.746500,4.861200,62.739876,2.750520,4.859440
A2,Thu 1970-01-01 01:00:00 CET,2462.534586,254.971985,3.269680,4.860320,36.077026,2.647720,4.860640,35.738617,2.640260,4.849480,40.681084,2.659720,4.848520,35.313477,2.638740,4.849880,62.122791,2.741480,4.847480,62.441265,2.743920,4.849720
A2,Thu 1970-01-01 01:00:00 CET,2463.527387,258.190430,3.269480,4.850640,36.310017,2.644400,4.852800,35.820866,2.641380,4.850920,40.538734,2.660620,4.851200,35.257195,2.639380,4.851480,61.772846,2.742180,4.851000,62.902294,2.746340,4.851000
A2,Thu 1970-01-01 01:00:00 CET,2464.527534,257.896149,3.269660,4.851760,36.713791,2.644300,4.849600,36.199856,2.642360,4.849880,39.989052,2.659620,4.853400,35.467133,2.639760,4.850600,61.806740,2.741740,4.850000,62.545147,2.744800,4.850600
A2,Thu 1970-01-01 01:00:00 CET,2465.534707,255.395309,3.270300,4.860000,36.609013,2.649740,4.860360,36.063152,2.647380,4.860120,40.630733,2.665640,4.859680,35.062340,2.643760,4.861000,61.536453,2.747320,4.861640,62.689564,2.750380,4.859520
A2,Thu 1970-01-01 01:00:00 CET,2466.381667,257.238770,3.268940,4.852600,37.320518,2.646700,4.849480,36.096172,2.643680,4.853080,40.710693,2.661660,4.851840,35.522003,2.643620,4.857280,61.720680,2.745560,4.857320,63.252731,2.748760,4.853000
A2,Thu 1970-01-01 01:00:00 CET,2467.536128,254.669052,3.269620,4.861120,36.504852,2.649620,4.860920,35.878082,2.647560,4.861840,40.479031,2.666040,4.861520,35.322170,2.644260,4.859960,61.399574,2.746700,4.861440,62.964886,2.752300,4.861120
A2,Thu 1970-01-01 01:00:00 CET,2468.528495,254.640915,3.269860,4.861560,36.634823,2.648580,4.858040,36.102398,2.648020,4.861000,40.408859,2.665100,4.860320,35.550392,2.645500,4.860520,62.279179,2.748120,4.858200,62.664795,2.750900,4.860600
A2,Thu 1970-01-01 01:00:00 CET,2469.527932,255.231995,3.270220,4.860360,36.419075,2.648180,4.858920,36.520180,2.648440,4.858640,40.485603,2.665540,4.860560,35.368313,2.644340,4.859760,61.755943,2.747680,4.860840,62.989750,2.751780,4.860040
A2,Thu 1970-01-01 01:00:00 CET,2470.527781,259.150482,3.269140,4.847360,36.731556,2.643020,4.847120,35.485073,2.640160,4.851200,40.700691,2.660040,4.848960,35.603905,2.639100,4.848360,61.847752,2.742660,4.851360,62.906708,2.746560,4.851360
A2,Thu 1970-01-01 01:00:00 CET,2471.502439,258.998688,3.269600,4.848480,36.193935,2.641660,4.848640,36.177593,2.640700,4.847000,40.578682,2.657840,4.845840,35.602520,2.638180,4.846680,61.701420,2.740560,4.848600,63.084145,2.743520,4.844840
A2,Thu 1970-01-01 01:00:00 CET,2472.497412,259.904480,3.270120,4.846640,36.731400,2.641820,4.844920,36.121914,2.639340,4.844920,40.106747,2.657440,4.848560,35.628754,2.640900,4.851480,61.895943,2.744240,4.853840,63.098721,2.749780,4.855800
A2,Thu 1970-01-01 01:00:00 CET,2473.521934,255.290955,3.268560,4.857720,36.469978,2.648780,4.859640,35.531158,2.645900,4.861400,40.369377,2.664700,4.859880,35.269306,2.644500,4.860800,62.114307,2.748620,4.860160,63.215057,2.752020,4.859000
A2,Thu 1970-01-01 01:00:00 CET,2474.534326,256.045044,3.270260,4.858040,36.568096,2.649660,4.860520,36.370941,2.647940,4.858840,40.403458,2.665780,4.861600,35.477646,2.645180,4.860480,61.966969,2.747940,4.859920,62.910065,2.751260,4.859640
