HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 07:30:17 CEST,186.364588,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:17 CEST,187.614571,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:18 CEST,188.864501,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:19 CEST,190.115487,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:19 CEST,190.115487,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:19 CEST,191.364025,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:20 CEST,192.614520,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:20 CEST,193.863614,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:21 CEST,195.116214,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:21 CEST,195.116214,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:22 CEST,196.364545,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:22 CEST,197.614538,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:23 CEST,198.864532,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:24 CEST,200.116036,16.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:24 CEST,200.116036,16.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:24 CEST,201.364523,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:25 CEST,202.614511,16.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:25 CEST,203.863661,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:26 CEST,205.115033,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:26 CEST,205.115033,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:27 CEST,206.364574,16.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:27 CEST,207.614531,16.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:28 CEST,208.864512,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:29 CEST,210.115982,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:29 CEST,210.115982,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:29 CEST,211.364531,16.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:30 CEST,212.614508,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:30 CEST,213.864494,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:31 CEST,215.117472,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:31 CEST,215.117472,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:32 CEST,216.364026,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:32 CEST,217.612318,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:33 CEST,218.864492,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:34 CEST,220.115904,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:34 CEST,220.115904,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:34 CEST,221.364514,15.500000,15.500000,15.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:30:35 CEST,222.614503,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:35 CEST,223.864495,15.500000,15.500000,16.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:30:36 CEST,225.116253,15.500000,15.500000,15.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:30:36 CEST,225.116253,15.500000,15.500000,15.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:30:37 CEST,226.364022,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:37 CEST,227.614533,15.500000,15.500000,15.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:30:38 CEST,228.864499,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:39 CEST,230.115515,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:39 CEST,230.115515,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:39 CEST,231.364516,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:40 CEST,232.614499,15.500000,15.500000,15.500000,16.500000,14.500000
